week_start,iso_year,iso_week,week_index,state,district,rainfall_mm,turbidity_NTU,sanitation_index,temp_C,DO_mg_L,pH,conductivity_uS_cm,BOD_mg_L,nitrate_mg_L,fecal_coliform_MPN_100mL,total_coliform_MPN_100mL,cases_week,outbreak_label
18-07-2022,2022,29,2022-W29,Assam,Nagaon,132.8,5.74,0.61,36.4,7.93,6.74,414.2,17.39,1.57,1771,2575,39,High
18-07-2022,2022,29,2022-W29,Meghalaya,East Khasi Hills,0.4,3.04,0.73,15.1,6.37,8.09,46.9,3.43,2.85,222,1056,8,Medium
18-07-2022,2022,29,2022-W29,Meghalaya,West Khasi Hills,22.4,2.63,0.52,16.7,7.38,7.39,69.1,1.38,4.37,476,1175,0,Low
18-07-2022,2022,29,2022-W29,Meghalaya,Ri-Bhoi,31.7,2.23,0.58,18.2,7.85,6.77,219.5,2.95,4.28,516,1876,3,Medium
18-07-2022,2022,29,2022-W29,Meghalaya,South West Garo Hills,140.7,0.5,0.76,12.9,4.72,7.42,133.8,1.03,3.98,337,1037,0,Low
18-07-2022,2022,29,2022-W29,Manipur,Imphal West,38.8,0.76,0.64,27.7,6.51,7.32,139.5,3.11,1.07,26,86,14,Medium
18-07-2022,2022,29,2022-W29,Manipur,Imphal East,33.3,1.47,0.67,22.3,6.13,7.43,411.6,3.91,0.54,23,58,5,Medium
18-07-2022,2022,29,2022-W29,Manipur,Churachandpur,43.3,4.9,0.63,22.7,7.79,7.49,113.8,3.84,0.91,27,71,7,Medium
18-07-2022,2022,29,2022-W29,Manipur,Thoubal,36.8,0.6,0.39,28.7,7.72,7.18,317.6,3.18,0.4,17,82,6,Medium
18-07-2022,2022,29,2022-W29,Mizoram,Aizawl,38,3.53,0.57,21,3.98,7.22,303.6,1.47,0.68,1502,928,44,High
18-07-2022,2022,29,2022-W29,Mizoram,Lunglei,20.5,1.69,0.6,21.7,4.63,6.23,194,1.7,0.66,1469,202,22,High
18-07-2022,2022,29,2022-W29,Mizoram,Kolasib,63.5,0.5,0.47,23.8,3.52,7.55,138.3,1.31,0.55,1916,910,15,High
18-07-2022,2022,29,2022-W29,Mizoram,Serchhip,20.6,1.91,0.49,26.4,4.62,6.16,136.9,1.28,0.39,960,1190,26,High
18-07-2022,2022,29,2022-W29,Nagaland,Kohima,55.3,0.84,0.74,33,5.59,7.35,168.1,1.06,2.79,612,390,13,Medium
18-07-2022,2022,29,2022-W29,Nagaland,Dimapur,45.8,1.29,0.82,27.4,5.48,6.81,151.9,2.3,3.34,620,1667,17,Medium
18-07-2022,2022,29,2022-W29,Nagaland,Mokokchung,85,0.74,0.6,26.1,5.63,7.62,203.4,1.17,3.68,154,1520,0,Low
18-07-2022,2022,29,2022-W29,Nagaland,Wokha,142,1.56,0.34,32,5.45,7.12,187.1,1.04,0.52,408,1444,0,Low
18-07-2022,2022,29,2022-W29,Tripura,West Tripura,57.7,1.14,0.76,25.1,4.87,6.44,216.9,1.34,0.7,36,228,10,Medium
18-07-2022,2022,29,2022-W29,Tripura,North Tripura,53.9,1.96,0.56,30.7,4.38,7.68,138.3,1.14,0.62,35,279,0,Low
18-07-2022,2022,29,2022-W29,Tripura,South Tripura,68.1,0.5,0.47,28.5,5.07,7.33,165.3,1.52,0.74,36,207,0,Low
18-07-2022,2022,29,2022-W29,Tripura,Sepahijala,127.5,1.99,0.79,24.3,4.5,6.66,210.2,1.15,0.67,31,301,0,Low
18-07-2022,2022,29,2022-W29,Sikkim,East Sikkim,60.4,1.92,0.46,2.5,8.39,6.95,94.1,1.82,0.04,36,167,0,Low
18-07-2022,2022,29,2022-W29,Sikkim,North Sikkim,144.5,1.7,0.75,8.5,8.17,6.94,118.5,1.76,0.15,23,126,0,Low
18-07-2022,2022,29,2022-W29,Sikkim,West Sikkim,80.4,3.81,0.83,5.5,7.9,7.01,65.8,1.82,0.15,3,151,0,Low
18-07-2022,2022,29,2022-W29,Sikkim,South Sikkim,34.5,2.33,0.56,11.4,8.14,7.28,48.8,1.8,0.5,29,169,0,Low
18-07-2022,2022,29,2022-W29,Arunachal Pradesh,Papum Pare,37.5,1.51,0.54,22.7,5.63,7.05,109.9,1.47,3.25,777,2342,13,Medium
18-07-2022,2022,29,2022-W29,Arunachal Pradesh,East Kameng,47.5,2.16,0.63,27.7,7.88,6.79,204.1,1.66,3.39,986,0,10,Medium
18-07-2022,2022,29,2022-W29,Arunachal Pradesh,West Siang,84.5,1.33,0.61,21.1,4.74,6.88,219.1,1.84,2.61,924,1575,17,High
18-07-2022,2022,29,2022-W29,Arunachal Pradesh,Tawang,16.1,2.23,0.49,29.6,6.07,7.44,45,3.5,0.55,1199,2001,27,High
25-07-2022,2022,30,2022-W30,Assam,Kamrup Metro,84.1,8.08,0.66,31.7,2.14,8.21,302.3,22.44,3.76,1681,2847,56,High
25-07-2022,2022,30,2022-W30,Assam,Dibrugarh,28.8,6.73,0.73,31.8,4.62,7.96,123.7,21.95,4.83,1504,3053,23,High
25-07-2022,2022,30,2022-W30,Assam,Jorhat,41.3,5.62,0.81,21.2,6.33,7.49,332.4,18.23,2.9,1344,2348,28,High
25-07-2022,2022,30,2022-W30,Assam,Nagaon,22.9,4.53,0.41,26,2.63,6.65,334.4,13.72,1.99,1515,3602,18,High
25-07-2022,2022,30,2022-W30,Meghalaya,East Khasi Hills,43,1.74,0.65,16.1,6.44,6.86,67.8,1.11,2.72,386,1057,0,Low
25-07-2022,2022,30,2022-W30,Meghalaya,West Khasi Hills,43.1,2.56,0.55,16.2,6.44,6.67,203.4,3.07,1.38,384,1005,7,Medium
25-07-2022,2022,30,2022-W30,Meghalaya,Ri-Bhoi,37,2.13,0.67,12.1,5,8.25,102.3,1.79,3.5,213,861,0,Low
25-07-2022,2022,30,2022-W30,Meghalaya,South West Garo Hills,36.8,5.54,0.67,17.3,7.14,7.87,163.1,1.35,3.86,156,1160,0,Low
25-07-2022,2022,30,2022-W30,Manipur,Imphal West,56.5,0.5,0.55,24.8,7.38,7.73,473.9,3.28,1.12,20,74,12,Medium
25-07-2022,2022,30,2022-W30,Manipur,Imphal East,56,0.87,0.71,23.4,7.46,7.79,478.3,3.41,1.08,26,81,5,Medium
25-07-2022,2022,30,2022-W30,Manipur,Churachandpur,33.7,0.5,0.64,24.7,6.02,7.68,300.1,3.06,1.29,19,94,2,Medium
25-07-2022,2022,30,2022-W30,Manipur,Thoubal,30.2,1.98,0.43,20.9,6.89,7.35,365.4,3.04,0.29,26,74,5,Medium
25-07-2022,2022,30,2022-W30,Mizoram,Aizawl,36.8,2.58,0.34,31.1,3.27,7.91,87.3,1.68,0.38,734,1748,42,High
25-07-2022,2022,30,2022-W30,Mizoram,Lunglei,31.1,2.23,0.68,24.7,3.62,8.11,170.9,1.42,0.58,1340,2242,17,High
25-07-2022,2022,30,2022-W30,Mizoram,Kolasib,228.1,2.76,0.32,21.2,3.36,7.25,32.5,1.46,0.65,1224,1222,57,High
25-07-2022,2022,30,2022-W30,Mizoram,Serchhip,13.5,2.46,0.5,28.9,4.18,8.02,58.4,1.68,0.79,701,1678,24,High
25-07-2022,2022,30,2022-W30,Nagaland,Kohima,39.9,0.5,0.51,26.4,5.64,7.42,119.1,1.47,2.78,173,949,0,Low
25-07-2022,2022,30,2022-W30,Nagaland,Dimapur,21.8,2.39,0.94,29.8,5.47,7.49,163.2,1.1,6.27,530,1333,7,Medium
25-07-2022,2022,30,2022-W30,Nagaland,Mokokchung,174.9,0.6,0.67,31.8,5.47,7.3,115.4,1.13,4.79,492,948,0,Low
25-07-2022,2022,30,2022-W30,Nagaland,Wokha,8,2.52,0.35,22.3,5.51,7.16,228,1.76,5.27,400,1583,0,Low
25-07-2022,2022,30,2022-W30,Tripura,West Tripura,54.9,2.41,0.58,20.3,5.16,7.5,201.5,2.05,0.78,34,341,0,Low
25-07-2022,2022,30,2022-W30,Tripura,North Tripura,39.7,2.73,0.45,24.5,4.26,7.77,229.5,1.4,0.71,32,142,0,Low
25-07-2022,2022,30,2022-W30,Tripura,South Tripura,56.6,1.44,0.49,28.6,4.53,6.65,142.6,2.31,0.87,34,242,0,Low
25-07-2022,2022,30,2022-W30,Tripura,Sepahijala,111.2,1.36,0.72,30.3,4.48,7.51,138.4,1.74,0.68,33,199,0,Low
25-07-2022,2022,30,2022-W30,Sikkim,East Sikkim,23.1,2.57,0.88,7.2,8.2,7.05,62.2,1.77,0.35,22,115,0,Low
25-07-2022,2022,30,2022-W30,Sikkim,North Sikkim,64.2,3.73,0.32,6.2,8.47,7.22,44.7,1.9,0.14,30,111,0,Low
25-07-2022,2022,30,2022-W30,Sikkim,West Sikkim,69.2,0.88,0.81,6.5,8.28,7.13,88,1.78,0.21,18,78,0,Low
25-07-2022,2022,30,2022-W30,Sikkim,South Sikkim,82.1,1.86,0.74,10,8.32,6.97,82.3,1.87,0.19,28,121,0,Low
25-07-2022,2022,30,2022-W30,Arunachal Pradesh,Papum Pare,45.3,2.85,0.62,29.2,6.29,7.02,266.7,3.66,1.29,887,2981,43,High
25-07-2022,2022,30,2022-W30,Arunachal Pradesh,East Kameng,35.1,4.34,0.73,21.6,5.82,6.94,264,3.23,3.03,1258,2220,18,High
25-07-2022,2022,30,2022-W30,Arunachal Pradesh,West Siang,30.6,3.49,0.37,30.2,6.95,7.14,123.4,1.89,0.77,659,2446,4,Medium
25-07-2022,2022,30,2022-W30,Arunachal Pradesh,Tawang,34.5,2.12,0.4,24.7,7.13,6.57,132.9,1.41,3.87,1394,2018,4,Medium
01-08-2022,2022,31,2022-W31,Assam,Kamrup Metro,16,3.25,0.61,26.7,6.77,8.11,328.9,3.93,3.21,1322,2768,38,High
01-08-2022,2022,31,2022-W31,Assam,Dibrugarh,30.4,4.95,0.4,32.2,7.4,6.79,112.2,14.88,2.89,1494,2568,30,High
01-08-2022,2022,31,2022-W31,Assam,Jorhat,21.4,2.14,0.47,25,2.16,6.72,209.6,9.88,5,736,2110,27,High
01-08-2022,2022,31,2022-W31,Assam,Nagaon,53.2,6.46,0.51,20.8,8.45,8.35,385.9,18.9,3.48,1251,2961,21,High
01-08-2022,2022,31,2022-W31,Meghalaya,East Khasi Hills,53.3,2.18,0.86,15.9,2.86,7.74,141.7,1.69,1.21,194,1375,0,Low
01-08-2022,2022,31,2022-W31,Meghalaya,West Khasi Hills,131.4,1.56,0.92,16,8.34,7.89,80.5,2.7,0.52,409,1137,0,Low
01-08-2022,2022,31,2022-W31,Meghalaya,Ri-Bhoi,14.7,1.32,0.6,19.8,7.89,6.65,147,2.36,1.57,259,1739,0,Low
01-08-2022,2022,31,2022-W31,Meghalaya,South West Garo Hills,28.2,2.98,0.54,14,7.2,6.69,149.1,1.07,2.3,440,2037,1,Low
01-08-2022,2022,31,2022-W31,Manipur,Imphal West,46,1.86,0.61,25.9,6.97,7.76,491.6,2.93,1.32,24,117,0,Low
01-08-2022,2022,31,2022-W31,Manipur,Imphal East,34,2.16,0.87,24.3,7.36,7.35,168.1,3.46,1.41,34,84,9,Medium
01-08-2022,2022,31,2022-W31,Manipur,Churachandpur,17.7,3.58,0.35,22.9,6.71,7.38,200.4,3.73,0.1,19,79,6,Medium
01-08-2022,2022,31,2022-W31,Manipur,Thoubal,94.3,2.24,0.88,21.1,6.77,7.56,520.3,3.93,0.36,15,37,4,Medium
01-08-2022,2022,31,2022-W31,Mizoram,Aizawl,7.8,3.28,0.76,28.2,4.95,7.62,208,1.56,0.32,709,1670,43,High
01-08-2022,2022,31,2022-W31,Mizoram,Lunglei,73,1.51,0.48,22.1,3.61,6.8,306.7,1.27,0.51,582,1797,27,High
01-08-2022,2022,31,2022-W31,Mizoram,Kolasib,70.9,1.66,0.55,26.1,4.17,7.01,258.8,1.6,0.49,1041,1237,28,High
01-08-2022,2022,31,2022-W31,Mizoram,Serchhip,19.3,2.25,0.53,30.2,4.45,7.04,112.5,1.27,0.46,1203,1365,30,High
01-08-2022,2022,31,2022-W31,Nagaland,Kohima,110.3,2.1,0.62,25.7,5.66,7.58,133.2,1.04,4.22,580,649,12,Medium
01-08-2022,2022,31,2022-W31,Nagaland,Dimapur,113.6,2.99,0.73,35.2,5.51,7.37,137.8,2.42,0.53,416,607,0,Low
01-08-2022,2022,31,2022-W31,Nagaland,Mokokchung,56.5,5.4,0.54,28.2,5.64,6.81,163.1,1.46,1.59,376,1511,0,Low
01-08-2022,2022,31,2022-W31,Nagaland,Wokha,50.1,2.79,0.52,22.5,5.65,7.31,221.7,2.26,4.18,523,1405,6,Medium
01-08-2022,2022,31,2022-W31,Tripura,West Tripura,109.4,2.01,0.68,20,4.6,6.68,201.5,1.41,0.52,35,262,0,Low
01-08-2022,2022,31,2022-W31,Tripura,North Tripura,42.5,3,0.66,22.9,4.27,6.96,213.9,1.79,0.88,31,137,2,Low
01-08-2022,2022,31,2022-W31,Tripura,South Tripura,84.4,1.84,0.37,29.6,4.78,7.6,212.7,1.56,0.52,35,252,0,Low
01-08-2022,2022,31,2022-W31,Tripura,Sepahijala,147.5,0.95,0.71,26.5,4.13,6.61,133.6,1.32,0.6,30,271,0,Low
01-08-2022,2022,31,2022-W31,Sikkim,East Sikkim,88.2,3.15,0.77,8.6,8.18,7.03,113.8,1.89,0.04,29,102,0,Low
01-08-2022,2022,31,2022-W31,Sikkim,North Sikkim,0.7,0.73,0.48,5.6,8.12,7.25,123.2,1.81,0.04,21,100,0,Low
01-08-2022,2022,31,2022-W31,Sikkim,West Sikkim,40,1.69,0.65,5.4,7.96,7.29,69.9,1.73,0.26,22,65,0,Low
01-08-2022,2022,31,2022-W31,Sikkim,South Sikkim,59.6,2.11,0.48,10.2,8.39,7.19,37.7,1.86,0.29,26,93,1,Low
01-08-2022,2022,31,2022-W31,Arunachal Pradesh,Papum Pare,5.8,2.71,0.6,26.2,7.78,6.88,172.3,2.25,1.86,501,2642,10,Medium
01-08-2022,2022,31,2022-W31,Arunachal Pradesh,East Kameng,22,3.7,0.69,19.2,4.09,7.56,64.3,3.58,0.4,852,1888,25,High
01-08-2022,2022,31,2022-W31,Arunachal Pradesh,West Siang,91.2,2.78,0.4,22.4,6.89,6.94,258.8,2.1,1.77,863,1290,9,Medium
01-08-2022,2022,31,2022-W31,Arunachal Pradesh,Tawang,2.3,2.52,0.77,19.6,7.57,7.8,66,1.32,3.36,927,1888,5,Medium
08-08-2022,2022,32,2022-W32,Assam,Kamrup Metro,5,7.53,0.73,34.5,6.94,8.01,356.5,25.56,1.76,1628,2508,33,High
08-08-2022,2022,32,2022-W32,Assam,Dibrugarh,12.4,4.29,0.54,30.9,2.03,6.95,252.3,13.64,5.4,1409,1675,23,High
08-08-2022,2022,32,2022-W32,Assam,Jorhat,44.5,4.52,0.48,32.5,6.31,8.05,132.5,10.33,3.32,1956,3336,28,High
08-08-2022,2022,32,2022-W32,Assam,Nagaon,99.4,0.88,0.2,37.8,3.53,6.89,344.5,5.44,4.56,1627,1407,27,High
08-08-2022,2022,32,2022-W32,Meghalaya,East Khasi Hills,71.5,1.25,0.33,16.3,5.78,6.69,211.1,1.06,1.97,233,1463,1,Low
08-08-2022,2022,32,2022-W32,Meghalaya,West Khasi Hills,22.6,4.06,0.56,18.3,5.19,7.42,113.2,3.7,4.35,330,1584,3,Medium
08-08-2022,2022,32,2022-W32,Meghalaya,Ri-Bhoi,67.5,2.04,0.63,12.9,3.07,6.51,76.1,1.27,3.13,278,1750,0,Low
08-08-2022,2022,32,2022-W32,Meghalaya,South West Garo Hills,4.4,3.61,0.83,12.4,5.27,7.98,217.1,3.77,0.74,10,1305,6,Medium
08-08-2022,2022,32,2022-W32,Manipur,Imphal West,43.4,1.91,0.75,23.8,6.12,7.38,115.7,3.3,0.3,30,96,11,Medium
08-08-2022,2022,32,2022-W32,Manipur,Imphal East,21.7,1.35,0.72,26.9,6.79,7.6,276.9,3.12,1.13,28,99,5,Medium
08-08-2022,2022,32,2022-W32,Manipur,Churachandpur,124.3,2.98,0.59,20.7,7.2,7.71,186.9,3.61,1.37,20,70,7,Medium
08-08-2022,2022,32,2022-W32,Manipur,Thoubal,120.1,2.89,0.49,19.9,7.19,7.56,176.9,4.06,0.7,18,87,5,Medium
08-08-2022,2022,32,2022-W32,Mizoram,Aizawl,11.3,0.5,0.68,30.4,3.39,5.73,256.1,1.44,0.36,1728,1750,39,High
08-08-2022,2022,32,2022-W32,Mizoram,Lunglei,23.5,0.8,0.69,21.8,3.36,7.66,97.5,1.35,0.72,1190,1468,16,High
08-08-2022,2022,32,2022-W32,Mizoram,Kolasib,42.4,2.5,0.92,23.1,3.76,7.27,297,1.52,0.32,1719,1363,29,High
08-08-2022,2022,32,2022-W32,Mizoram,Serchhip,34.2,1.97,0.63,30.3,4.05,6.57,199.4,1.49,0.57,1506,1435,24,High
08-08-2022,2022,32,2022-W32,Nagaland,Kohima,25.8,2.22,0.38,26.8,5.41,7.18,208.2,1.31,4.96,285,715,0,Low
08-08-2022,2022,32,2022-W32,Nagaland,Dimapur,113.8,1.22,0.76,25.3,5.42,6.53,190.7,1.71,3.66,662,1364,15,Medium
08-08-2022,2022,32,2022-W32,Nagaland,Mokokchung,59.2,2.84,0.44,29,5.53,6.82,132.5,1.32,5.22,535,775,4,Medium
08-08-2022,2022,32,2022-W32,Nagaland,Wokha,4.9,1.3,0.86,27.6,5.48,7.01,101,2.23,0.4,455,1598,0,Low
08-08-2022,2022,32,2022-W32,Tripura,West Tripura,26,2.16,0.61,27.8,5.3,6.79,172.5,1.77,0.78,32,198,0,Low
08-08-2022,2022,32,2022-W32,Tripura,North Tripura,65.3,4.07,0.51,25.3,4.49,7.51,172.5,1.52,0.75,32,132,0,Low
08-08-2022,2022,32,2022-W32,Tripura,South Tripura,26.8,1.11,0.4,20.2,4.84,7.7,213.7,1.62,0.89,32,246,0,Low
08-08-2022,2022,32,2022-W32,Tripura,Sepahijala,36.2,2.55,0.83,30.2,5.07,6.72,212.8,2.21,0.57,34,248,0,Low
08-08-2022,2022,32,2022-W32,Sikkim,East Sikkim,33.7,2.04,0.59,2.1,7.94,6.73,118,1.73,0.43,28,119,0,Low
08-08-2022,2022,32,2022-W32,Sikkim,North Sikkim,25.5,0.5,0.79,7.6,8.3,7.39,83.7,1.8,0.19,28,101,0,Low
08-08-2022,2022,32,2022-W32,Sikkim,West Sikkim,92.6,1.27,0.68,2.1,8.46,6.8,96.4,1.86,0.18,18,113,0,Low
08-08-2022,2022,32,2022-W32,Sikkim,South Sikkim,17.7,3.11,0.32,11.2,8.23,7.3,36.1,1.82,0.44,26,147,0,Low
08-08-2022,2022,32,2022-W32,Arunachal Pradesh,Papum Pare,51.7,3.2,0.52,19.8,6.98,7.71,146.9,1.05,0.8,1285,1223,10,Medium
08-08-2022,2022,32,2022-W32,Arunachal Pradesh,East Kameng,67.7,2.76,0.59,18.1,6.44,8.14,276.1,3.31,3.02,471,1877,4,Medium
08-08-2022,2022,32,2022-W32,Arunachal Pradesh,West Siang,40.2,3.42,0.95,22.4,5.47,7.92,42.8,2.69,3.52,1128,2393,5,Medium
08-08-2022,2022,32,2022-W32,Arunachal Pradesh,Tawang,61.6,2.35,0.28,28.3,4.27,8.15,119.1,2.59,1.47,1425,2688,32,High
15-08-2022,2022,33,2022-W33,Assam,Kamrup Metro,45.6,5.05,0.4,28.9,4.83,6.54,404.6,12.6,4.93,2244,3187,44,High
15-08-2022,2022,33,2022-W33,Assam,Dibrugarh,44.2,5.73,0.6,35.5,6.62,6.97,83.6,15.15,3.87,1616,2217,31,High
15-08-2022,2022,33,2022-W33,Assam,Jorhat,118.3,6.36,0.72,26.9,2.67,7.18,86.2,22.84,4.1,1420,2158,35,High
15-08-2022,2022,33,2022-W33,Assam,Nagaon,1.7,6.15,0.44,25.6,2.75,7.74,128.4,21.39,2.38,1778,2126,23,High
15-08-2022,2022,33,2022-W33,Meghalaya,East Khasi Hills,79.6,3.51,0.43,16.6,6.91,8.15,32.4,3.53,2.37,204,1099,15,Medium
15-08-2022,2022,33,2022-W33,Meghalaya,West Khasi Hills,11,0.53,0.55,13.1,3.15,8.1,181.3,1.94,1.52,506,967,27,High
15-08-2022,2022,33,2022-W33,Meghalaya,Ri-Bhoi,21.8,1.81,0.61,13.4,7.85,7.53,123.2,2.33,2.36,513,1190,8,Medium
15-08-2022,2022,33,2022-W33,Meghalaya,South West Garo Hills,12.4,3.16,0.45,17.4,7.48,6.68,35.2,1.1,1.65,470,1964,0,Low
15-08-2022,2022,33,2022-W33,Manipur,Imphal West,77.2,1.28,0.77,21.8,7.26,7.71,160.1,3.46,1.33,21,105,11,Medium
15-08-2022,2022,33,2022-W33,Manipur,Imphal East,108.5,2.83,0.64,18.8,7.47,7.48,348,3.01,1.33,11,81,12,Medium
15-08-2022,2022,33,2022-W33,Manipur,Churachandpur,32.4,0.91,0.57,28,7.47,7.36,300.7,3.46,0.33,24,108,6,Medium
15-08-2022,2022,33,2022-W33,Manipur,Thoubal,72.1,1.46,0.62,24.6,6.66,7.49,393.9,2.97,1.06,21,101,0,Low
15-08-2022,2022,33,2022-W33,Mizoram,Aizawl,10.1,2.44,0.58,31.1,3.85,6.56,31.3,1.67,0.78,1026,1317,33,High
15-08-2022,2022,33,2022-W33,Mizoram,Lunglei,63.2,0.5,0.87,25.3,4.07,6.22,97.1,1.23,0.57,1761,1238,18,High
15-08-2022,2022,33,2022-W33,Mizoram,Kolasib,15,1.34,0.35,19.4,3.08,6.04,83.4,1.38,0.52,912,1266,25,High
15-08-2022,2022,33,2022-W33,Mizoram,Serchhip,19.4,2.04,0.69,21.2,4.38,7.08,28.6,1.08,0.47,1837,1955,16,High
15-08-2022,2022,33,2022-W33,Nagaland,Kohima,13.5,3.54,0.6,33.1,5.52,7.85,123.4,1.62,0.32,617,1449,6,Medium
15-08-2022,2022,33,2022-W33,Nagaland,Dimapur,13.5,0.5,0.74,31.7,5.69,6.91,109.6,2.54,2.65,372,876,0,Low
15-08-2022,2022,33,2022-W33,Nagaland,Mokokchung,13,1.92,0.59,35.3,5.67,7.26,138.2,2.51,2.35,745,825,5,Medium
15-08-2022,2022,33,2022-W33,Nagaland,Wokha,17.2,0.85,0.74,28.6,5.46,7.19,233.2,1.17,0.85,855,1223,7,Medium
15-08-2022,2022,33,2022-W33,Tripura,West Tripura,48.6,3.63,0.44,21.2,4.48,6.58,130.1,2.24,0.88,33,166,0,Low
15-08-2022,2022,33,2022-W33,Tripura,North Tripura,13.5,1.08,0.7,31.2,4.48,6.48,208.3,1.27,0.88,35,206,3,Medium
15-08-2022,2022,33,2022-W33,Tripura,South Tripura,18.2,1.9,0.62,22.6,5.05,6.72,173.4,2.13,0.88,37,266,0,Low
15-08-2022,2022,33,2022-W33,Tripura,Sepahijala,14.1,0.8,0.61,28.2,5.37,6.98,143.1,1.86,0.62,33,196,0,Low
15-08-2022,2022,33,2022-W33,Sikkim,East Sikkim,4.3,2.08,0.66,6.6,8.32,7,113.8,1.71,0.49,27,64,0,Low
15-08-2022,2022,33,2022-W33,Sikkim,North Sikkim,20.4,1.7,0.54,2.7,8.6,6.99,108.4,1.86,0.12,38,125,0,Low
15-08-2022,2022,33,2022-W33,Sikkim,West Sikkim,28.2,0.5,0.74,5.9,8.06,7.36,91.2,1.79,0.32,36,107,0,Low
15-08-2022,2022,33,2022-W33,Sikkim,South Sikkim,33.5,1.06,0.69,12,8.44,7.35,77.6,1.71,0.16,25,51,0,Low
15-08-2022,2022,33,2022-W33,Arunachal Pradesh,Papum Pare,152.8,1.58,0.45,21.3,7.96,7.01,49.2,3.22,1.03,1460,1835,56,High
15-08-2022,2022,33,2022-W33,Arunachal Pradesh,East Kameng,10.9,1.72,0.54,24.5,7.31,6.72,165.1,3.95,1.85,1657,1158,20,High
15-08-2022,2022,33,2022-W33,Arunachal Pradesh,West Siang,44.6,1.37,0.54,30.6,6.21,7.54,108.4,2.58,3.53,831,1599,3,Medium
15-08-2022,2022,33,2022-W33,Arunachal Pradesh,Tawang,65.2,1.38,0.55,24,6.62,6.31,101.3,2.95,2.98,1230,1551,9,Medium
22-08-2022,2022,34,2022-W34,Assam,Kamrup Metro,56.7,6.73,0.52,37.6,4.37,7.69,253,16.62,4.68,1754,3338,39,High
22-08-2022,2022,34,2022-W34,Assam,Dibrugarh,68.8,4.9,0.65,33.9,7.7,8.06,441,11.04,2.49,1109,3409,21,High
22-08-2022,2022,34,2022-W34,Assam,Jorhat,31.9,4.84,0.82,20.9,0.56,6.75,358.5,16.12,4.86,2506,2595,26,High
22-08-2022,2022,34,2022-W34,Assam,Nagaon,61.5,4.51,0.23,35.1,2.31,6.61,342.3,4.85,4.01,1767,1866,23,High
22-08-2022,2022,34,2022-W34,Meghalaya,East Khasi Hills,39.6,0.5,0.54,12.4,4.01,6.88,89.1,1.84,1.73,268,1627,0,Low
22-08-2022,2022,34,2022-W34,Meghalaya,West Khasi Hills,91.8,3.13,0.74,13.6,8.19,7.77,47.2,1.95,1.79,162,1264,0,Low
22-08-2022,2022,34,2022-W34,Meghalaya,Ri-Bhoi,154.6,3.01,0.8,19,6.72,7.06,216.1,1.41,4.48,336,1106,0,Low
22-08-2022,2022,34,2022-W34,Meghalaya,South West Garo Hills,22.8,2.09,0.54,17.7,6.88,7.2,145.8,3.84,4.67,284,1574,8,Medium
22-08-2022,2022,34,2022-W34,Manipur,Imphal West,58.5,0.5,0.57,27.7,6.81,7.48,244.1,2.94,0.16,12,75,0,Low
22-08-2022,2022,34,2022-W34,Manipur,Imphal East,41,0.75,0.35,18.2,7.61,7.63,478.6,3.61,0.33,29,91,8,Medium
22-08-2022,2022,34,2022-W34,Manipur,Churachandpur,34,2.7,0.46,28.2,6.79,7.71,189.5,3.72,0.87,19,81,7,Medium
22-08-2022,2022,34,2022-W34,Manipur,Thoubal,64.3,2.8,0.41,22.3,7.71,7.67,499.5,3.2,1.15,23,119,7,Medium
22-08-2022,2022,34,2022-W34,Mizoram,Aizawl,91.3,1.73,0.48,28.2,2.79,5.79,178.7,1.66,0.78,857,1293,48,High
22-08-2022,2022,34,2022-W34,Mizoram,Lunglei,89.6,0.87,0.54,22.4,4.23,8.27,87,1,0.73,900,1180,25,High
22-08-2022,2022,34,2022-W34,Mizoram,Kolasib,10.1,3.21,0.37,27.5,3.77,6.73,77.1,1.11,0.73,1197,919,25,High
22-08-2022,2022,34,2022-W34,Mizoram,Serchhip,65.4,1.61,0.87,30.9,3.78,5.63,172.5,1.24,0.78,1401,1075,31,High
22-08-2022,2022,34,2022-W34,Nagaland,Kohima,5.5,1.88,0.71,26.3,5.58,7.52,147,2.52,1.25,375,1247,0,Low
22-08-2022,2022,34,2022-W34,Nagaland,Dimapur,98.2,2.83,0.81,32.5,5.47,6.95,127.7,2.31,0.31,507,1263,13,Medium
22-08-2022,2022,34,2022-W34,Nagaland,Mokokchung,30.8,3.43,0.75,31.7,5.66,7.67,167.1,1.44,5.64,459,859,0,Low
22-08-2022,2022,34,2022-W34,Nagaland,Wokha,14.4,3.75,0.69,35.5,5.53,6.67,232.8,2.25,4.71,378,1393,0,Low
22-08-2022,2022,34,2022-W34,Tripura,West Tripura,28.4,2.37,0.74,20.8,4.83,7.75,127.4,1.86,0.69,29,171,0,Low
22-08-2022,2022,34,2022-W34,Tripura,North Tripura,16.2,0.5,0.65,28,4.59,6.79,126.7,2.1,0.67,36,274,0,Low
22-08-2022,2022,34,2022-W34,Tripura,South Tripura,14.6,1.55,0.67,26,4.34,7.45,133.2,2,0.83,31,282,0,Low
22-08-2022,2022,34,2022-W34,Tripura,Sepahijala,13.8,1.32,0.75,28.9,4.35,7.19,170.9,2.25,0.74,31,360,1,Low
22-08-2022,2022,34,2022-W34,Sikkim,East Sikkim,70.5,2.04,0.79,11.7,7.96,6.71,71.4,1.81,0.45,36,131,0,Low
